,Unnamed: 0,text,fonte,chunk_heading
565,565,"Art. 156. Configura-se o estado de perigo quando alguém, premido da necessidade de
salvar-se, ou a pessoa de sua família, de grave dano conhecido pela outra parte, assume
obrigação excessivamente onerosa. Parágrafo único. Tratando-se de pessoa não pertencente à família do declarante, o
juiz decidirá segundo as circunstâncias. Seção VDa Lesão",CC,necessidade de salvar
566,566,"Art. 156. Configura-se o estado de perigo quando alguém, premido da necessidade de
salvar-se, ou a pessoa de sua família, de grave dano conhecido pela outra parte, assume
obrigação excessivamente onerosa. Parágrafo único. Tratando-se de pessoa não pertencente à família do declarante, o
juiz decidirá segundo as circunstâncias. Seção VDa Lesão",CC,obrigação excessivamente onerosa
567,567,"Art. 157. Ocorre a lesão quando uma pessoa, sob premente necessidade, ou por
inexperiência, se obriga a prestação manifestamente desproporcional ao valor da
prestação oposta.",CC,lesão
568,568,"Art. 157. Ocorre a lesão quando uma pessoa, sob premente necessidade, ou por
inexperiência, se obriga a prestação manifestamente desproporcional ao valor da
prestação oposta.",CC,contrato desproporcional
569,569,"Art. 157. Ocorre a lesão quando uma pessoa, sob premente necessidade, ou por
inexperiência, se obriga a prestação manifestamente desproporcional ao valor da
prestação oposta.",CC,premente necessidade
570,570,"Art. 157. Ocorre a lesão quando uma pessoa, sob premente necessidade, ou por
inexperiência, se obriga a prestação manifestamente desproporcional ao valor da
prestação oposta.",CC,inexperiência
571,571,"Art. 157. Ocorre a lesão quando uma pessoa, sob premente necessidade, ou por
inexperiência, se obriga a prestação manifestamente desproporcional ao valor da
prestação oposta.",CC,prestação manifestamente desproporcional
572,572,"Art. 157. Ocorre a lesão quando uma pessoa, sob premente necessidade, ou por
inexperiência, se obriga a prestação manifestamente desproporcional ao valor da
prestação oposta.",CC,valor da prestação oposta
573,573,"Art. 157 - § 1oAprecia-se a desproporção das prestações segundo os valores
vigentes ao tempo em que foi celebrado o negócio jurídico.",CC,desproporção de prestações
574,574,"Art. 157 - § 1oAprecia-se a desproporção das prestações segundo os valores
vigentes ao tempo em que foi celebrado o negócio jurídico.",CC,valor das prestações
575,575,"Art. 157 - § 1oAprecia-se a desproporção das prestações segundo os valores
vigentes ao tempo em que foi celebrado o negócio jurídico.",CC,tempo de celebração do negócio jurídico
576,576,"Art. 157 - § 2oNão se decretará a anulação do negócio, se for oferecido
suplemento suficiente, ou se a parte favorecida concordar com a redução do proveito. Seção VIDa Fraude Contra Credores",CC,anulação de negócio
577,577,"Art. 157 - § 2oNão se decretará a anulação do negócio, se for oferecido
suplemento suficiente, ou se a parte favorecida concordar com a redução do proveito. Seção VIDa Fraude Contra Credores",CC,suplemento suficiente
578,578,"Art. 157 - § 2oNão se decretará a anulação do negócio, se for oferecido
suplemento suficiente, ou se a parte favorecida concordar com a redução do proveito. Seção VIDa Fraude Contra Credores",CC,redução do proveito
579,579,"Art. 158. Os negócios de transmissão gratuita de bens ou remissão de dívida, se os
praticar o devedor já insolvente, ou por eles reduzido à insolvência, ainda quando o
ignore, poderão ser anulados pelos credores quirografários, como lesivos dos seus
direitos.",CC,anulação de negócio jurídico
580,580,"Art. 158. Os negócios de transmissão gratuita de bens ou remissão de dívida, se os
praticar o devedor já insolvente, ou por eles reduzido à insolvência, ainda quando o
ignore, poderão ser anulados pelos credores quirografários, como lesivos dos seus
direitos.",CC,transmissão gratuita de bens insolvente
581,581,"Art. 158. Os negócios de transmissão gratuita de bens ou remissão de dívida, se os
praticar o devedor já insolvente, ou por eles reduzido à insolvência, ainda quando o
ignore, poderão ser anulados pelos credores quirografários, como lesivos dos seus
direitos.",CC,remissão de dívida credores quirografários
582,582,"Art. 158 - § 1oIgual direito assiste aos credores cuja garantia se tornar
insuficiente.",CC,insuficiência de garantia
583,583,"Art. 158 - § 1oIgual direito assiste aos credores cuja garantia se tornar
insuficiente.",CC,credores com garantia insuficiente
584,584,"Art. 158 - § 1oIgual direito assiste aos credores cuja garantia se tornar
insuficiente.",CC,direito igual de credores com garantia insuficiente
585,585,"Art. 158 - § 2oSó os credores que já o eram ao tempo daqueles atos podem
pleitear a anulação deles.",CC,credores anteriores
586,586,"Art. 158 - § 2oSó os credores que já o eram ao tempo daqueles atos podem
pleitear a anulação deles.",CC,anulação de atos
587,587,"Art. 158 - § 2oSó os credores que já o eram ao tempo daqueles atos podem
pleitear a anulação deles.",CC,pleito de anulação
588,588,"Art. 159. Serão igualmente anuláveis os contratos onerosos do devedor insolvente,
quando a insolvência for notória, ou houver motivo para ser conhecida do outro
contratante.",CC,contrato oneroso
589,589,"Art. 159. Serão igualmente anuláveis os contratos onerosos do devedor insolvente,
quando a insolvência for notória, ou houver motivo para ser conhecida do outro
contratante.",CC,insolvência notória
590,590,"Art. 159. Serão igualmente anuláveis os contratos onerosos do devedor insolvente,
quando a insolvência for notória, ou houver motivo para ser conhecida do outro
contratante.",CC,conhecimento do contratante
591,591,"Art. 160. Se o adquirente dos bens do devedor insolvente ainda não tiver pago o preço
e este for, aproximadamente, o corrente, desobrigar-se-á depositando-o em juízo, com a
citação de todos os interessados. Parágrafo único. Se inferior, o adquirente, para conservar os bens, poderá depositar
o preço que lhes corresponda ao valor real.",CC,insolvencia do devedor
592,592,"Art. 160. Se o adquirente dos bens do devedor insolvente ainda não tiver pago o preço
e este for, aproximadamente, o corrente, desobrigar-se-á depositando-o em juízo, com a
citação de todos os interessados. Parágrafo único. Se inferior, o adquirente, para conservar os bens, poderá depositar
o preço que lhes corresponda ao valor real.",CC,pagamento do preço
593,593,"Art. 160. Se o adquirente dos bens do devedor insolvente ainda não tiver pago o preço
e este for, aproximadamente, o corrente, desobrigar-se-á depositando-o em juízo, com a
citação de todos os interessados. Parágrafo único. Se inferior, o adquirente, para conservar os bens, poderá depositar
o preço que lhes corresponda ao valor real.",CC,desobrigação do adquirente
594,594,"Art. 161. A ação, nos casos dos arts. 158 e 159, poderá ser intentada contra o
devedor insolvente, a pessoa que com ele celebrou a estipulação considerada fraudulenta,
ou terceiros adquirentes que hajam procedido de má-fé.",CC,ação contra devedor insolvente
595,595,"Art. 161. A ação, nos casos dos arts. 158 e 159, poderá ser intentada contra o
devedor insolvente, a pessoa que com ele celebrou a estipulação considerada fraudulenta,
ou terceiros adquirentes que hajam procedido de má-fé.",CC,ação contra estipulação fraudulenta
596,596,"Art. 161. A ação, nos casos dos arts. 158 e 159, poderá ser intentada contra o
devedor insolvente, a pessoa que com ele celebrou a estipulação considerada fraudulenta,
ou terceiros adquirentes que hajam procedido de má-fé.",CC,ação contra terceiros adquirentes de má-fé
597,597,"Art. 162. O credor quirografário, que receber do devedor insolvente o pagamento da
dívida ainda não vencida, ficará obrigado a repor, em proveito do acervo sobre que se
tenha de efetuar o concurso de credores, aquilo que recebeu.",CC,pagamento antecipado
598,598,"Art. 162. O credor quirografário, que receber do devedor insolvente o pagamento da
dívida ainda não vencida, ficará obrigado a repor, em proveito do acervo sobre que se
tenha de efetuar o concurso de credores, aquilo que recebeu.",CC,insolvência
599,599,"Art. 162. O credor quirografário, que receber do devedor insolvente o pagamento da
dívida ainda não vencida, ficará obrigado a repor, em proveito do acervo sobre que se
tenha de efetuar o concurso de credores, aquilo que recebeu.",CC,concurso de credores
600,600,"Art. 163. Presumem-se fraudatórias dos direitos dos outros credores as garantias de
dívidas que o devedor insolvente tiver dado a algum credor.",CC,insolvência
601,601,"Art. 163. Presumem-se fraudatórias dos direitos dos outros credores as garantias de
dívidas que o devedor insolvente tiver dado a algum credor.",CC,fraude
602,602,"Art. 163. Presumem-se fraudatórias dos direitos dos outros credores as garantias de
dívidas que o devedor insolvente tiver dado a algum credor.",CC,garantia de dívida
603,603,"Art. 163. Presumem-se fraudatórias dos direitos dos outros credores as garantias de
dívidas que o devedor insolvente tiver dado a algum credor.",CC,credor privilegiado
604,604,"Art. 164. Presumem-se, porém, de boa-fé e valem os negócios ordinários
indispensáveis à manutenção de estabelecimento mercantil, rural, ou industrial, ou à
subsistência do devedor e de sua família.",CC,Presunção de boa-fé
605,605,"Art. 164. Presumem-se, porém, de boa-fé e valem os negócios ordinários
indispensáveis à manutenção de estabelecimento mercantil, rural, ou industrial, ou à
subsistência do devedor e de sua família.",CC,negócios ordinários
606,606,"Art. 164. Presumem-se, porém, de boa-fé e valem os negócios ordinários
indispensáveis à manutenção de estabelecimento mercantil, rural, ou industrial, ou à
subsistência do devedor e de sua família.",CC,manutenção de estabelecimento mercantil
607,607,"Art. 164. Presumem-se, porém, de boa-fé e valem os negócios ordinários
indispensáveis à manutenção de estabelecimento mercantil, rural, ou industrial, ou à
subsistência do devedor e de sua família.",CC,rural ou industrial.
608,608,"Art. 165. Anulados os negócios fraudulentos, a vantagem resultante reverterá em
proveito do acervo sobre que se tenha de efetuar o concurso de credores. Parágrafo único. Se esses negócios tinham por único objeto atribuir direitos
preferenciais, mediante hipoteca, penhor ou anticrese, sua invalidade importará somente
na anulação da preferência ajustada. CAPÍTULO VDa Invalidade do Negócio Jurídico",CC,anulação de negócios fraudulentos
609,609,"Art. 165. Anulados os negócios fraudulentos, a vantagem resultante reverterá em
proveito do acervo sobre que se tenha de efetuar o concurso de credores. Parágrafo único. Se esses negócios tinham por único objeto atribuir direitos
preferenciais, mediante hipoteca, penhor ou anticrese, sua invalidade importará somente
na anulação da preferência ajustada. CAPÍTULO VDa Invalidade do Negócio Jurídico",CC,concurso de credores
